"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"جایزه بفتای بهترین فیلم","classification.ores.articletopic/Culture.Media.Films|782|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Sports|44|recommendation.image/exists|1","Q139184","tt0043769","The Magic Box","not exact match",NA,NA
"ساکنین سرزمین سکوت","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|985","Q14755801","tt0438388","From the Land of Silence","not exact match",NA,NA
"چاک راسل","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Geography.Regions.Americas.North_America|874|classification.ores.articletopic/Culture.Biography.Biography*|980","Q725006","tt7463730","Junglee","not exact match",NA,NA
"رج ئی. کثی","classification.ores.articletopic/Culture.Media.Films|909|classification.ores.articletopic/Geography.Regions.Americas.North_America|629|classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Biography*|962","Q973783","tt1156524","The People Speak","not exact match",NA,NA
"سونی پیکچرز کلاسیکس","classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Media.Films|974","Q1320443","tt2473794","Mr. Turner","not exact match",NA,NA
"می‌خوام جیگرتو بخورم","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|1000|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|1000|classification.ores.articletopic/Culture.Literature|1000","Q24866523","tt7236034","I Want to Eat Your Pancreas","not exact match",NA,NA
"مردی با کت و شلوار مشکی","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Literature|992|classification.ores.articletopic/Culture.Media.Films|307|classification.ores.articletopic/Culture.Media.Books|994","Q2045767","tt0404220","The Man in the Black Suit","not exact match",NA,NA
"فهرست فیلم‌های معمایی","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|992","Q6630092","tt0056058","Harakiri","not exact match",NA,NA
"فهرست فیلم‌های ترسناک ۲۰۱۸","classification.ores.articletopic/History and Society.Business and economics|399|classification.ores.articletopic/Culture.Media.Media*|910|classification.ores.articletopic/Culture.Media.Films|504","Q50819313","tt6793280","The Devil's Doorway","not exact match",NA,NA
"امپراتور (فیلم ۲۰۲۰)","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Culture.Media.Media*|928","Q112326256","tt8354752","Emperor","not exact match",NA,NA
"کلودیا لینکس","classification.ores.articletopic/Culture.Media.Music|672|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|877","Q4964418","tt0441041","Legion of the Dead","not exact match",NA,NA
"ژاکلین دوپره","classification.ores.articletopic/Culture.Media.Media*|703|classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Biography.Women|837|classification.ores.articletopic/Culture.Media.Music|957|classification.ores.articletopic/History and Society.History|584|classification.ores.articletopic/Culture.Biography.Biography*|982","Q228888","tt0150915","Hilary and Jackie","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های تاپ گان: ماوریک","classification.ores.articletopic/History and Society.Society|296|classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Media.Films|955","Q115764905","tt1745960","Top Gun: Maverick","not exact match",NA,NA
"استودیو پویانمایی","classification.ores.articletopic/Culture.Media.Media*|811|classification.ores.articletopic/Culture.Media.Films|942|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|997|classification.ores.articletopic/Culture.Literature|960|classification.ores.articletopic/Culture.Visual arts.Visual arts*|959","Q1107679","tt0042097","Crusader Rabbit","not exact match",NA,NA
"صف (فیلم)","classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Culture.Media.Films|943","Q14756574","tt1924369","The Queue","not exact match",NA,NA
"فهرست فیلم‌ها با موضوع زیست فرازمینی","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|998","Q4810780","tt0068713","Horror Express","not exact match",NA,NA
"صحنه‌هایی از یک جدایی","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|724|classification.ores.articletopic/Culture.Media.Films|968|classification.ores.articletopic/Culture.Media.Media*|890|classification.ores.articletopic/Geography.Regions.Asia.Asia*|743","Q85972581","tt9077150","Scenes from a Separation","not exact match",NA,NA
"طوفان سنجاقک","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Culture.Biography.Women|507","Q56365520","tt5073624","The Dragonfly Storm","not exact match",NA,NA
"نیبه‌لونگ‌ها","classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|916","Q460163","tt0015174","Die Nibelungen: Kriemhild's Revenge","not exact match",NA,NA
"داریو ماریانلی","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Media.Music|270|classification.ores.articletopic/Culture.Biography.Biography*|390","Q360399","tt0783233","Atonement","not exact match",NA,NA
"من نگهدار جمالی وسترن می‌سازم","classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Culture.Media.Films|934|classification.ores.articletopic/Culture.Biography.Biography*|500","Q17993992","tt2626034","Man Negahdar Jamali Western Misazam","not exact match",NA,NA
"چوبیتس","classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|1000|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|1000|classification.ores.articletopic/Culture.Media.Entertainment|718|classification.ores.articletopic/Culture.Literature|1000","Q221369","tt0326672","Chobits","not exact match",NA,NA
"هایمن روث","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Literature|948","Q2278431","tt0071562","The Godfather Part II","not exact match",NA,NA
"کله‌سرخ (فیلم)","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|887|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Geography.Regions.Asia.Asia*|523","Q46246301","tt6661850","Redhead","not exact match",NA,NA
"سینمای شیلی","classification.ores.articletopic/Geography.Regions.Americas.South America|997|classification.ores.articletopic/Culture.Media.Films|835|classification.ores.articletopic/Culture.Media.Media*|837","Q633619","tt0107274","Johnny One Hundred Pesos","not exact match",NA,NA
"خون سرد (فیلم)","classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|998","Q110542842","tt9082020","Cold Blood","not exact match",NA,NA
"نبرد برای رم","classification.ores.articletopic/Geography.Regions.Europe.Europe*|888|classification.ores.articletopic/Culture.Media.Films|901|classification.ores.articletopic/Culture.Media.Media*|939","Q26912299","tt00063174",NA,NA,NA,NA
"فهرست فیلم‌های پویانمایی ۲۰۱۴","classification.ores.articletopic/Culture.Literature|746|classification.ores.articletopic/Culture.Media.Films|854|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|929","Q12733944","tt0498351","The Hero of Color City","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های همه‌چیز همه‌جا به یکباره","classification.ores.articletopic/Culture.Media.Films|989|classification.ores.articletopic/Culture.Biography.Biography*|403|classification.ores.articletopic/History and Society.Society|781|classification.ores.articletopic/Culture.Media.Media*|902","Q115776140","tt6710474","Everything Everywhere All at Once","not exact match",NA,NA
"آنا سیگالویچ","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Music|629|classification.ores.articletopic/Culture.Media.Films|600","Q18067290","tt0973796","Don de Dios","not exact match",NA,NA
"من می‌خوام شاه بشم","classification.ores.articletopic/Culture.Media.Films|831|classification.ores.articletopic/Culture.Media.Media*|798|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|839|classification.ores.articletopic/Geography.Regions.Asia.Asia*|904|classification.ores.articletopic/Culture.Biography.Biography*|793","Q56357890","tt4329054","I Want to Be a King","not exact match",NA,NA
"فهرست فیلم‌های پویانمایی ۲۰۱۰","classification.ores.articletopic/Culture.Media.Media*|710|classification.ores.articletopic/Culture.Media.Films|949","Q6605924","tt2041470","Green Days","not exact match",NA,NA
"فهرست فیلم‌های ترسناک ۲۰۱۰","classification.ores.articletopic/Culture.Media.Films|983|classification.ores.articletopic/Culture.Media.Media*|979","Q6623508","tt2290097","Aal","not exact match",NA,NA
"آبشار طلا","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|546|classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Geography.Regions.Asia.Asia*|754|classification.ores.articletopic/Culture.Media.Films|949","Q5677231","tt6250106","The Golden Waterfall","not exact match",NA,NA
"بهروز سبط رسول","classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Culture.Media.Films|961","Q27954733","tt21080366","The Most Ancient Land","not exact match",NA,NA
"پیشینه پویانمایی","classification.ores.articletopic/Culture.Literature|874|classification.ores.articletopic/Culture.Media.Media*|963|classification.ores.articletopic/Culture.Visual arts.Visual arts*|950|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|990","Q15272421","tt0042097","Crusader Rabbit","not exact match",NA,NA
"قمارباز (فیلم کوتاه)","classification.ores.articletopic/Culture.Media.Films|974|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|907|classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Geography.Regions.Asia.Asia*|665","Q28714089","tt5238644","Gambler","not exact match",NA,NA
"آبل کین","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|973","Q4666543","tt0187679",NA,NA,NA,NA
"هفتاد و سومین مراسم گلدن گلوب","classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Television|835","Q21094897","tt4399942","73rd Golden Globe Awards","not exact match",NA,NA
"صد سال خاندان وینیخ","classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|924|classification.ores.articletopic/Geography.Regions.Europe.Europe*|847|classification.ores.articletopic/Culture.Media.Films|712|classification.ores.articletopic/Culture.Media.Media*|959","Q65160038","tt9040760","Stulecie Winnych","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های بنشی‌های اینیشرین","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|999","Q115776104","tt11813216","The Banshees of Inisherin","not exact match",NA,NA
"سی و نهمین دوره جوایز اسکار","classification.ores.articletopic/Geography.Regions.Americas.North_America|569|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Films|999","Q167214","tt0353124","The 39th Annual Academy Awards","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های شکل آب","classification.ores.articletopic/History and Society.Society|554|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Media.Media*|918","Q47392611","tt5580390","The Shape of Water","not exact match",NA,NA
"دارودسته‌های واسیپور- قسمت دوم","classification.ores.articletopic/Geography.Regions.Asia.South Asia|981|classification.ores.articletopic/Geography.Regions.Asia.Asia*|917|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Films|998","Q16248515","tt1954470","Gangs of Wasseypur","not exact match",NA,NA
"کلادیو میراندا","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|969","Q944140","tt0421715","The Curious Case of Benjamin Button","not exact match",NA,NA
"ران فریک","classification.ores.articletopic/Culture.Media.Films|887|classification.ores.articletopic/Culture.Biography.Biography*|391|classification.ores.articletopic/Culture.Media.Media*|748","Q2032881","tt0121766","Star Wars: Episode III - Revenge of the Sith","not exact match",NA,NA
"گیجی (فیلم)","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|971","Q104850241","tt11242744",NA,NA,NA,NA
"شب در موزه (مجموعه‌فیلم)","classification.ores.articletopic/Culture.Media.Films|496|classification.ores.articletopic/Culture.Media.Media*|760|classification.ores.articletopic/Culture.Visual arts.Visual arts*|917|classification.ores.articletopic/Culture.Biography.Biography*|347","Q3211184","tt0477347","Night at the Museum","not exact match",NA,NA
"اینجا هرگز هیچ‌چیز رخ نداده است","classification.ores.articletopic/Culture.Media.Media*|908|classification.ores.articletopic/Geography.Regions.Asia.Asia*|867|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Geography.Regions.Asia.West Asia|366","Q24074806","tt5725232","Nothing Has Ever Happened Here","not exact match",NA,NA
"سی‌امین دوره جوایز اسکار","classification.ores.articletopic/Culture.Media.Media*|920|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/History and Society.Society|436|recommendation.image/exists|1","Q684095","tt0343334","The 30th Annual Academy Awards","not exact match",NA,NA
"به مرگ ناگهانی خوش آمدید","classification.ores.articletopic/Geography.Regions.Americas.North_America|592|classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Media.Media*|991|recommendation.link/exists|1","Q115822664","tt10804786","Welcome to Sudden Death","not exact match",NA,NA
"جاسمین باسین","classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|985|classification.ores.articletopic/Geography.Regions.Asia.Asia*|982|classification.ores.articletopic/Culture.Biography.Women|665|classification.ores.articletopic/Culture.Media.Films|600","Q6161680","tt5459644","Jil Jung Juk","not exact match",NA,NA
"دخترخاله سارا","classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Culture.Media.Media*|919","Q5178824","tt1731691",NA,NA,NA,NA
"با آتش و شمشیر (مجموعه تلویزیونی)","classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|996|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Geography.Regions.Europe.Europe*|984","Q11796661","tt14059930","Ogniem i mieczem","not exact match",NA,NA
"حق‌السکوت (فیلم ۱۹۸۱)","classification.ores.articletopic/Culture.Media.Films|751|classification.ores.articletopic/Culture.Media.Media*|850","Q28726639","tt0083029","Santaj","not exact match",NA,NA
"فهرست فیلم‌های ترسناک ۲۰۱۲","classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Culture.Media.Films|968","Q6623511","tt2313780","12/12/12","not exact match",NA,NA
"تام جکسون","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Biography.Women|782|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Media.Music|546","Q660635","tt2380560","Pride of Lions","not exact match",NA,NA
"داداصاحب پالکی","classification.ores.articletopic/Geography.Regions.Asia.Asia*|917|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|964|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Biography.Biography*|997","Q512431","tt0253644","Satyavan Savitri","not exact match",NA,NA
"فهرست فیلم‌های آمریکایی ۲۰۲۰","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Sports|39|classification.ores.articletopic/Culture.Media.Media*|985","Q66712991","tt8368406","Vivarium","not exact match",NA,NA
"کنت مارشال","classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Media.Television|793|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Americas.North_America|554|classification.ores.articletopic/Culture.Media.Films|629","Q1738645","tt0083446","Marco Polo","not exact match",NA,NA
"مأموریت افغانستان","classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|993|classification.ores.articletopic/Geography.Regions.Europe.Europe*|952|classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/History_and_Society.Military_and_warfare|692","Q11782056","tt2427002","Misja Afganistan","not exact match",NA,NA
"جاناتان لوین","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Culture.Media.Films|914","Q1320930","tt0488889","Love Bytes","not exact match",NA,NA
"نوبت من است (فیلم)","classification.ores.articletopic/Culture.Media.Films|877|classification.ores.articletopic/Culture.Media.Music|542|classification.ores.articletopic/Culture.Media.Media*|965","Q6090366","tt0080936","It's My Turn","not exact match",NA,NA
"نماهنگ آشوب","classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Media.Television|658|classification.ores.articletopic/Culture.Media.Films|959","Q56367466","tt8440090","Chaos","not exact match",NA,NA
"سی و سومین دوره جوایز اسکار","classification.ores.articletopic/Culture.Media.Media*|952|classification.ores.articletopic/Culture.Media.Films|999|recommendation.image/exists|1","Q917071","tt0324953","The 33rd Annual Academy Awards","not exact match",NA,NA
"دختری در میان اتاق (فیلم کوتاه)","classification.ores.articletopic/Culture.Media.Films|968|classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|859|classification.ores.articletopic/Culture.Biography.Biography*|637|classification.ores.articletopic/Geography.Regions.Asia.Asia*|500","Q46246265","tt6145582","A Girl in the Room","not exact match",NA,NA
"هنرمندان (مجموعه تلویزیونی لهستانی)","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|956|classification.ores.articletopic/Geography.Regions.Europe.Europe*|930|classification.ores.articletopic/Culture.Media.Films|870","Q30909929","tt6033484","Artysci","not exact match",NA,NA
"فهرست فیلم‌های ترسناک ۲۰۱۵","classification.ores.articletopic/Culture.Media.Films|411|classification.ores.articletopic/Culture.Media.Media*|837","Q19320980","tt4509084","Bullets, Fangs and Dinner at 8","not exact match",NA,NA
"سینمای لتونی","classification.ores.articletopic/Culture.Biography.Biography*|286|classification.ores.articletopic/Geography.Regions.Asia.North Asia|422|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|965|classification.ores.articletopic/Culture.Media.Films|517|classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|644|classification.ores.articletopic/Geography.Regions.Europe.Europe*|906|classification.ores.articletopic/Geography.Regions.Asia.Asia*|639|classification.ores.articletopic/Culture.Media.Media*|639","Q6353475","tt0469785","A Limousine the Colour of Midsummer's Eve","not exact match",NA,NA
"وینتو (فیلم)","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Media.Films|998","Q24203121","tt4893452","Winnetou & Old Shatterhand","not exact match",NA,NA
"زوآ مورانی","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Geography.Regions.Asia.Asia*|592|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|771","Q8073152","tt9176102","Tuesdays and Fridays","not exact match",NA,NA
"تکونکینکریت","classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|1000|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|1000|classification.ores.articletopic/Culture.Literature|1000|classification.ores.articletopic/Culture.Media.Media*|507","Q111988774","tt0831888","Tekkonkinkreet","not exact match",NA,NA
"سینمای لیتوانی","classification.ores.articletopic/Culture.Media.Films|685|classification.ores.articletopic/Geography.Regions.Europe.Europe*|977|classification.ores.articletopic/Culture.Media.Media*|786|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|995","Q1789536","tt0204344","Northern Crusades","not exact match",NA,NA
"فیلم‌شناسی استن لورل","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Media.Films|934","Q6351505","tt0124632","The Garage","not exact match",NA,NA
"سینمای جمهوری مقدونیه شمالی","classification.ores.articletopic/Culture.Media.Media*|868|classification.ores.articletopic/Geography.Regions.Europe.Europe*|736|classification.ores.articletopic/Culture.Media.Films|835","Q2973198","tt0179818","Frosina","not exact match",NA,NA
"نلوانا","classification.ores.articletopic/Geography.Regions.Americas.North America|672|classification.ores.articletopic/History and Society.Business and economics|716|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Culture.Media.Films|262","Q428457","tt0361243","Star Wars: Clone Wars","not exact match",NA,NA
"به‌راستی دوستت دارم","classification.ores.articletopic/Culture.Literature|878|classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|313|classification.ores.articletopic/Culture.Media.Books|966","Q1633092","tt0431308","P.S. I Love You","not exact match",NA,NA
"فهرست فیلم‌های ترسناک ۱۹۷۲","classification.ores.articletopic/History and Society.History|365|classification.ores.articletopic/Culture.Media.Media*|827|classification.ores.articletopic/Culture.Media.Films|590","Q6623464","tt0066871","Burke & Hare","not exact match",NA,NA
"۴۵ روز: مبارزه برای یک ملت","classification.ores.articletopic/Geography.Regions.Asia.Asia*|484|classification.ores.articletopic/Culture.Media.Films|986|classification.ores.articletopic/Culture.Media.Media*|968","Q109927417","tt15196204","45 Days: The Fight for a Nation","not exact match",NA,NA
"مارداک اسکرمبل","classification.ores.articletopic/Culture.Media.Films|782|classification.ores.articletopic/Culture.Media.Entertainment|665|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|1000|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|1000|classification.ores.articletopic/Culture.Literature|1000","Q1108316","tt1754177","Mardock Scramble: The First Compression","not exact match",NA,NA
"سینمای فنلاند","classification.ores.articletopic/Geography.Regions.Europe.Europe*|857|classification.ores.articletopic/Culture.Media.Media*|862|classification.ores.articletopic/Culture.Media.Films|917|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|908|recommendation.image_section/exists|1","Q1001500","tt0014323","The Village Shoemakers","not exact match",NA,NA
"لوئیجی کارپنتیری","classification.ores.articletopic/Culture.Media.Media*|686|classification.ores.articletopic/Culture.Media.Films|394","Q1399324","tt0139527",NA,NA,NA,NA
"جسو گارسیا","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|977|classification.ores.articletopic/Culture.Biography.Women|658|recommendation.image/exists|1","Q3084485","tt0443650","Spiritual Warriors","not exact match",NA,NA
"کمک، من دختر شدم","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Media.Films|824","Q110012110","tt10839434","Socorro, Virei uma Garota!","not exact match",NA,NA
"کلانگور","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|855|classification.ores.articletopic/Geography.Regions.Europe.Europe*|855|classification.ores.articletopic/Culture.Media.Films|629|classification.ores.articletopic/Culture.Media.Television|531","Q106164864","tt13513268","Klangor","not exact match",NA,NA
"شرکت ثبت اختراعات متحرک","classification.ores.articletopic/Culture.Media.Media*|625|classification.ores.articletopic/History and Society.Business and economics|709|classification.ores.articletopic/Culture.Media.Films|590|recommendation.image/exists|1","Q1894881","tt0074964","Nickelodeon","not exact match",NA,NA
"پابلو فرو","classification.ores.articletopic/Culture.Media.Films|635|classification.ores.articletopic/Culture.Biography.Biography*|883|classification.ores.articletopic/Culture.Media.Media*|719","Q712906","tt1049406","Pablo","not exact match",NA,NA
"ماچئی دیچر","classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Culture.Media.Media*|679|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|718|classification.ores.articletopic/Geography.Regions.Europe.Europe*|651","Q11765318","tt0215166","Le secret du petit milliard","not exact match",NA,NA
"سینمای آنگولا","classification.ores.articletopic/Culture.Media.Films|276|classification.ores.articletopic/Geography.Regions.Africa.Central Africa|999","Q18466886","tt0120851","Sweepers","not exact match",NA,NA
"سباستیان فابیانسکی","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Europe.Europe*|896|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|972","Q9334726","tt5104362","Pakt","not exact match",NA,NA
"فرار لوگان (رمان)","classification.ores.articletopic/Culture.Literature|987|classification.ores.articletopic/Culture.Media.Books|886|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Media.Films|349","Q1131423","tt0075527","Logan's Run","not exact match",NA,NA
"زندگی رازآلود لی‌لی پونز","classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/Culture.Biography.Biography*|637|classification.ores.articletopic/Culture.Media.Media*|991","Q96409596","tt12229810","The Secret Life of Lele Pons","not exact match",NA,NA
"شرکت مستقل تصاویر متحرک","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/History and Society.Business and economics|824|classification.ores.articletopic/Culture.Media.Media*|906","Q60648","tt0233864","Hiawatha","not exact match",NA,NA
"جرم (مجموعه تلویزیونی)","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|977|classification.ores.articletopic/Geography.Regions.Europe.Europe*|896|classification.ores.articletopic/Culture.Media.Films|867","Q18431764","tt4173216","Zbrodnia","not exact match",NA,NA
"ارومیلا بات","classification.ores.articletopic/Culture.Biography.Biography*|826|classification.ores.articletopic/Culture.Media.Films|803|classification.ores.articletopic/Geography.Regions.Asia.Asia*|766|classification.ores.articletopic/Culture.Media.Media*|803|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|718","Q15930605","tt0080330","Act of God","not exact match",NA,NA
"خروس (فیلم ۲۰۲۳)","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Geography.Regions.Asia.Asia*|658|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|607","Q117945730","tt21092874","Poovan","not exact match",NA,NA
"راه‌حل بزرگ","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|997","Q50919046","tt0077233","The Big Fix","not exact match",NA,NA
"فهرست فیلم‌های آوانگارد دهه ۱۹۵۰","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|993","Q17003457","tt3309020","Orchard Street","not exact match",NA,NA
"یمونا (بازیگر)","classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|955|classification.ores.articletopic/Culture.Media.Films|930|classification.ores.articletopic/Geography.Regions.Asia.Asia*|901|classification.ores.articletopic/Culture.Media.Media*|843","Q13007209","tt13907220","Kanteerava","not exact match",NA,NA
"ایوان سن","classification.ores.articletopic/Geography.Regions.Oceania|979|classification.ores.articletopic/Culture.Biography.Biography*|628|classification.ores.articletopic/Culture.Media.Media*|631|classification.ores.articletopic/History and Society.Politics and government|989|classification.ores.articletopic/Culture.Media.Films|691","Q6097453","tt4911996","Goldstone","not exact match",NA,NA
