"title","wikibase_item","Studio"
"تایتان‌های نوجوان: قرارداد یهودا","Q28465798","studio = [[وارنر برادرز انیمیشن]]{{سخ}}[[دی‌سی کامیکس]] "
"زن سیاه‌پوش: فرشته مرگ","Q16679862","studio = هامر فیلمز{{سخ}}[[انترتینمنت وان]]{{سخ}}کراس کریک پیکچرز "
"۷ زن","Q2261553","studio = | distributor = [[مترو گلدوین مایر]] "
"گروهان نهم","Q1130512","studio = | distributor = Art Pictures Group "
"نیمی از آن","Q65060213","studio = [[لایکلی استوری]] "
"شاهزاده خانمی از ماه","Q4378855","studio = [[توهو]]{{سخ}}[[فوجی تلویژن]] "
"برگ‌های افتاده","Q113396073","studio = اسپوتنیک "
"بتمن: سال اول (فیلم)","Q129161","studio = | distributor = [[وارنر هوم ویدئو]] "
"حال همه خوب است (فیلم ۱۹۹۰)","Q339648","studio = [[Erre Produzioni]]{{سخ}}[[Les Films Ariane]]{{سخ}}[[TF1 Films Production]]{{سخ}}[[Sovereign Pictures]]{{سخ}}[[Silvio Berlusconi Communications]] "
"پروانه روی شانه","Q3548892","studio = | distributor = "
"گروگان (فیلم ۲۰۰۵)","Q328320","studio = [[چه‌ین اینترپرایسز]]{{سخ}}[[آوی لرنر]] "
"سرندیپیتی (فیلم)","Q971468","studio = Tapestry Films "
"ماسه در چشم (فیلم)","Q1637583","studio = [[Shree Venkatesh Films]] "
"سباستین (فیلم)","Q1088489","studio = | distributor = سین‌گیت "
"جولیتای ارواح","Q18411","studio = | distributor = "
"خشم (فیلم ۲۰۱۶)","Q20649766","studio = | distributor = "
"بورلی هیلز چی‌واوا","Q390341","studio = [[والت دیزنی پیکچرز]]{{سخ}}[[Mandeville Films]] "
"کشتار (فیلم)","Q4242831","studio = {{فهرست ساده"
"من هنوز ایمان دارم (فیلم)","Q66828805","studio = | distributor = [[لاینزگیت]] "
"سه احمق (فیلم ۲۰۱۷)","Q29022267","studio = | editing = پرلا کارپیو "
"مکعب یا حقیقت باب‌اسفنجی","Q1317749","studio = [[استیون هیلنبرگ]]{{سخ}}[[استودیوی انیمیشن نیکلودئون]] "
"خط مقدم (فیلم ۲۰۱۱)","Q495637","studio = | distributor = "
"برخاسته از مرگ","Q466233","studio = | distributor = "
"روز مادر (فیلم ۲۰۱۰)","Q2654601","studio = The Genre Co.{{سخ}}Rat Entertainment{{سخ}}LightTower Entertainment{{سخ}}[[Twisted Pictures]] "
"تصادف آبی","Q885677","studio = [[Imagine Entertainment]] "
"انتقام نهایی","Q5449423","studio = | released = {{Film date"
"بلک‌ادر: گذشته و آینده","Q726001","studio = | distributor = [[اسکای (بریتانیا)"
"پسران برزیل (فیلم)","Q464111","studio = [[آی‌تی‌سی انترتینمنت]]{{سخ}}پردوسر سرکل "
"آسمان نیمه‌شب (فیلم)","Q71767482","studio = {{Plainlist"
"شطرنج‌بازان (فیلم)","Q76582","studio = | distributor = "
"سیاره ممنوعه","Q1331230","studio = [[مترو گلدوین مایر]] "
"وارثه","Q1141493","studio = [[پارامونت پیکچرز]] "
"دختران زمینی بی‌قید و بندند","Q169372","studio = | distributor = "
"لطف حیرت‌آور (فیلم ۲۰۰۶)","Q456017","studio = | distributor = "
"مضحک‌روی","Q147068","studio = [[پارامونت پیکچرز]] "
"آلبرت فیش (فیلم)","Q4710201","studio = | distributor = "
"گاردن پارتی (فیلم)","Q2272447","studio = | distributor = [[Roadside Attractions]] "
"آرجون (فیلم ۱۹۸۵)","Q4791549","studio = Cineyug Productions "
"پس از غروب","Q389151","studio = | distributor = [[نیو لاین سینما]] "
"فیلم راکی هارور","Q751921","studio = مایکل وایت پروداکشنز "
"کسب‌وکار ایتالیایی","Q1051032","studio = اکهورست پروداکشنز "
"زمانه دیوانه","Q145331","studio = Sippy Films "
"پنج گور تا قاهره","Q743795","studio = | distributor = [[پارامونت پیکچرز]] "
"واکنش زنجیره‌ای (فیلم)","Q499692","studio = کمپانی زانوک{{سخ}}شیکاگو پاسفیک انترتینمنت "
"تفنگدار دریایی ۴: هدف متحرک","Q17512788","studio = | distributor = [[فاکس قرن بیستم]] "
"۴ نفر برای تگزاس","Q249931","studio = | distributor = [[برادران وارنر]] "
"بیا عشق بورزیم","Q1348409","studio = | distributor = [[فاکس قرن بیستم]] "
"آخرین موهیکان (فیلم ۱۹۳۶)","Q989531","studio = [[ادوارد اسمال]] "
"اژدهای چاق وارد می‌شود (فیلم ۲۰۲۰)","Q55610927","studio = پلیبونا فیلمز "
"سرزمین عجایب ویلی","Q87220906","studio = | runtime = ۸۸ دقیقه "
"زنجیره کشتار","Q59783168","studio = | distributor = "
"صد قدم راه (فیلم)","Q15220568","studio = [[تاچ‌استون پیکچرز]]{{سخ}}[[دریم‌ورکس]]{{سخ}}[[Reliance Entertainment]]{{سخ}}[[Participant Media]]{{سخ}}[[Image Nation]]{{سخ}}[[امبلین انترتینمنت]]{{سخ}}[[Harpo Films]] "
"شهروندچهار","Q18218448","studio = پراکسیز فیلمز{{سخ}}[[پارتیکیپنت مدیا]]{{سخ}}[[اچ‌بی‌او فیلمز]] "
"آمریکایی (فیلم)","Q1164740","studio = دیس ایز دَت{{سخ}}اسموک‌هاوس "
"چرا من هم ازدواج کردم؟","Q3078078","studio = [[استودیوهای تایلر پری]] "
"آمریکایی آرام (فیلم ۲۰۰۲)","Q464653","studio = | distributor = [[میرامکس]] "
"پارکلند","Q3365474","studio = [[American Film Company (2008)"
"مه (فیلم ۲۰۰۵)","Q1697426","studio = [[رولوشن استودیوز]] "
"بیستی بویز (فیلم)","Q492142","studio = Wire to Wire Films "
"زنان در آستانه فروپاشی عصبی","Q643283","studio = دِسه‌ئو "
"مهار","Q20814483","studio = {{plainlist"
"آدم بد راحت می‌خوابد","Q2005041","studio = [[توهو]]{{سخ}}کمپانی کوروساوا پرداکشن "
"ویکر پارک (فیلم)","Q603494","studio = لیک‌شر انترتیمنت{{سخ}}[[مترو گلدوین مایر]] "
"ترول‌ها با هم متحد می‌شوند","Q117323743","studio = [[دریم‌ورکس انیمیشن]] "
"اتلو (فیلم ۱۹۶۵)","Q2634673","studio = | distributor = بریتیش هوم انترتینمنت (بریتانیا) "
"بمب‌افکن (فیلم ۱۹۸۲)","Q1192601","studio = | distributor = "
"بیلا (فیلم ۲۰۰۹)","Q3764992","studio = Gopikrishna Movies Pvt Ltd "
"همسر زیبای میلر","Q3283786","studio = | distributor = "
"مأموریت به مریخ","Q128582","studio = [[تاچ‌استون پیکچرز]]{{سخ}}[[اسپای‌گلس اینترتیمنت]] "
"شیرینی شانس","Q1572700","studio = فِیلنکس پروداکشنز{{سخ}}[[جک لمون]]<ref name=afi/> "
"افسانه مشت: بازگشت چن زن","Q2087602","studio = | editing = آزرائیل چونگ "
"اکس (فیلم ۱۹۹۷)","Q7732731","studio = | editing = دیوید برلاتسکی "
"چهار شگفت‌انگیز (فیلم اکران نشده)","Q2628001","studio = [[کنستانتین فیلم]] "
"حق‌السکوت (فیلم)","Q4923133","studio = | distributor = Siddhi Vinayak Creations{{سخ}}Devgan Software "
"ردا (فیلم)","Q1139023","studio = | distributor = [[فاکس قرن بیستم]] "
"در جستجوی ریچارد","Q1493156","studio = [[فاکس سرچلایت پیکچرز]] "
"کلید (فیلم ۱۹۵۸)","Q3020193","studio = Open Road Films, Ltd.{{سخ}}Highwood Productions, Inc. "
"آی.سی.یو. (فیلم)","Q12124989","studio = | distributor = اوسایرس اینترتینمنت "
"همسر کشیش","Q1212606","studio = | distributor = [[وارنر برادرز]] "
"سرزمین چاتو","Q860371","studio = | cinematography = [[رابرت پینتر]] "
"علف جاروب (فیلم)","Q4107685","studio = اِلکترا فیلم "
"راپسودی در ماه اوت","Q660874","studio = [[شوچیکو"
"هانسان: خیزش اژدها","Q97218226","studio = بیگ استون پیکچرز "
"زمان شکار","Q81222925","studio = سایدوس پیکچرز "
"دورز (فیلم)","Q937087","studio = [[کارولکو پیکچرز]]{{سخ}}[[ایمجین انترتینمنت]] "
"مردی که می‌خندد (فیلم ۱۹۲۸)","Q1809883","studio = [[یونیورسال استودیوز]] "
"عملیات کراسبو","Q924090","studio = [[MGM-British Studios]] "
"یک روز عالی","Q16389827","studio = مدیاپرو{{سخ}}ریپوسادو پروداکسیونس{{سخ}}تی.وی. ئی "
"برنی (فیلم ۲۰۱۱)","Q1029212","studio = [[Mandalay Pictures"
"اعتبار (فیلم)","Q381893","studio = | distributor = Cutting Edge Entertainment "
"بادی به غرب می‌رود","Q780835","studio = | distributor = "
"گربه چکمه‌پوش: سه وروجک","Q3492143","studio = [[دریم‌ورکس انیمیشن]] "
"همه چیز درباره استیو","Q590813","studio = [[استودیو قرن بیستم]]<ref name=afi>{{cite web"
"آرواره‌ها ۳","Q1199837","studio = [[Alan Landsburg Productions]]{{سخ}}MCA Theatricals "
"دختر دره (فیلم ۱۹۸۳)","Q1745428","studio = | cinematography = [[فردریک المز]] "
"مرثیه هیلبیلی (فیلم)","Q65090738","studio = [[ایمیج اینترتیمنت]] "
"یخ در آتش (فیلم ۲۰۱۹)","Q63922403","studio = {{ubl"
"فیل سفید (فیلم ۲۰۲۲)","Q107104068","studio = {{Plainlist"
"آسمان سرد","Q4499366","studio = | distributor = "
"هاوایی (فیلم ۱۹۶۶)","Q1591594","studio = [[The Mirisch Corporation]] "
"دوبرمن (فیلم)","Q1233213","studio = | distributor = [[Polygram Filmed Entertainment]] (USA) "
"میستی را برایم پخش کن","Q544434","studio = [[مالپاسو پروداکشنز]] "
"خیانتکار (فیلم ۱۹۶۴)","Q2257188","studio = رومولوس پروداکشنز-[[جک کلیتن]] "
"فیلمی از آلن اسمیتی: بسوزان هالیوود بسوزان","Q369900","studio = | distributor = [[استودیو سینمایی والت دیزنی]] "
"شب ژنرال‌ها","Q700726","studio = | distributor = [[کلمبیا پیکچرز]] "
"۱۹۱۵ (فیلم)","Q18701759","studio = | distributor = "
"بامبی ۲","Q200889","studio = [[والت دیزنی پیکچرز]]{{سخ}}[[دیزنی‌تونز استودیوز]] "
"تایتانیک (فیلم ۱۹۵۳)","Q1197729","studio = | distributor = [[فاکس قرن بیستم]]{{سخ}}[[ان‌بی‌سی]] (تلویزیون){{سخ}}[[مترو گلدوین مایر]] (اتریش) "
"ضربان قلب من متوقف شده‌است","Q931671","studio = | distributor =[[یوجی‌سی فاکس دیستربیوشن]] "
"ماه کاغذی (فیلم)","Q603162","studio = [[د دایرکترز کامپنی]] "
"حدس بزن امروز چی تو مدرسه آموختیم؟","Q5615084","studio = [[شرکت گروه کانن]] "
"شب خشونت‌آمیز","Q111170246","studio = [[۸۷ نورث پروداکشنز]]{{سخ}}[[پرفکت ورلد پیکچرز]] "
"خوی حیوانی","Q187686","studio = Mark Hellinger Productions "
"شبح اپرا (فیلم ۱۹۲۵)","Q927919","studio = | distributor = [[یونیورسال استودیوز]] "
"بیگانه (فیلم ۱۹۴۶)","Q978770","studio = اینترنشنال پیکچرز "
"بادبادک (فیلم ۲۰۱۴)","Q14948575","studio = | distributor = [[Anchor Bay Entertainment]] "
"رشک (فیلم ۲۰۰۴)","Q1746750","studio = [[کسل راک انترتینمنت]]{{سخ}}Baltimore/Spring Creek Pictures "
"یک تکه گوشت","Q17182969","studio = | distributor =[[انترتینمنت وان]] "
"غبار سرخ","Q1262188","studio = | distributor = [[مترو گلدوین مایر]] "
"وزیر (فیلم)","Q18170000","studio = | distributor = [[Reliance Entertainment]] "
"گودی (فیلم ۱۹۷۱)","Q1553017","studio = | distributor = "
"پسر بتمن","Q15635431","studio = [[وارنر برادرز انیمیشن]]{{سخ}}[[دی‌سی کامیکس]] "
"من مایکل هستم","Q17619306","studio = {{فهرست ساده"
"اژدها می‌آید","Q2992506","studio = | distributor = "
"دختری در مه","Q47526965","studio = مدوزا فیلم "
"فرار کن پدر، فرار کن","Q7379522","studio = جی‌سی‌ای موویز لیمیتد{{سخ}}رِد آن رِد "
"موادفروش ۲","Q1126097","studio = Billy's People{{سخ}}[[نوردیسک فیلم]] "
"روی ماه (فیلم ۲۰۲۰)","Q83973481","studio = {{Plainlist"
"فرار از لس آنجلس","Q741026","studio = | distributor = [[پارامونت پیکچرز]] "
"مادام (فیلم ۱۹۶۱)","Q3136876","studio = | distributor = [[Embassy Pictures]] (US) "
"پلژر گاردن","Q39005","studio = {{Plainlist"
"نزول قسمت ۲","Q1784414","studio = [[Celador"
"فرانکنشتاین (فیلم ۱۹۱۰)","Q1135816","studio = شرکت تولیدی ادیسون "
"اسب سیاه (فیلم ۱۹۷۹)","Q2300266","studio = [[امریکن زویی‌تروپ]] "
"غریبه‌ای در میان ما","Q2625080","studio = [[هالیوود پیکچرز]] "
"ما متأهل نیستیم!","Q1289882","studio = | distributor = [[فاکس قرن بیستم]] "
"آرایشگاه: اصلاح بعدی","Q20001218","studio = | distributor = [[مترو گلدوین مایر]] [[برادران وارنر]] "
"ناگفته","Q827828","studio = New Legend Media "
"دلیجان آتش","Q1213015","studio = [[Batjac Productions]]{{سخ}}Marvin Schwarz Productions "
"دوبار متولد شد","Q4009792","studio = | editing = "
"تا ابد عاشقت هستم","Q1482548","studio = | distributor = [[نوردیسک فیلم]] "
"پروکسیما (فیلم)","Q39137276","studio = | distributor = "
"کریستوفر (فیلم)","Q113669151","studio = [[بی. اونیکریشنان]] "
"عشق دیوانگی است","Q1389733","studio = | distributor = "
"برلین، دوستت دارم","Q38526462","studio = Rheingold Films{{سخ}}Walk on Water Films "
"زمین‌لرزه (فیلم ۲۰۱۸)","Q56549297","studio = | distributor = توزیع [[نوردیسک فیلم]] "
"فیلم برگری باب","Q41709271","studio = {{فهرست ساده"
"تاکر: مردی در رؤیاهای خود","Q1421355","studio = [[لوکاس فیلم]]{{سخ}}زئوتروپ استودیوز "
"کارل مارکس جوان","Q28228149","studio = | distributor = [[Diaphana Films]] "
"انتظار (فیلم ۱۳۵۳)","Q5939870","studio = <!-- or: "
"لرزش (فیلم)","Q835650","studio = [[Stampede Entertainment]] "
"بدنام محلی","Q2544906","studio = | distributor = "
"دختران بالاشهری","Q1143310","studio = | distributor = [[مترو گلدوین مایر]] "
"۱۰۰٪ عشق (فیلم ۲۰۱۱)","Q4545957","studio = | distributor = [[Geetha Arts]] "
"شمارش معکوس (فیلم ۲۰۱۱)","Q5176830","studio = | distributor = [[Sidus Pictures"
"فن (فیلم ۱۹۹۶)","Q390299","studio = [[Mandalay Entertainment]]{{سخ}}Scott Free Productions "
"سواتی کیرانام","Q7654040","studio = Meher Chaithanya Niketan Trust, Meher Nagar "
"ما (فیلم ۱۹۹۱)","Q3429938","studio = | distributor = [[Dharma Productions]] "
