"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Vogue Williams","classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|917|classification.ores.articletopic/Geography.Regions.Europe.Europe*|808|classification.ores.articletopic/Culture.Biography.Biography*|766|classification.ores.articletopic/Culture.Media.Television|629|classification.ores.drafttopic/Culture.Media.Media*|848|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|524|classification.ores.drafttopic/Culture.Biography.Biography*|670|classification.ores.drafttopic/Geography.Regions.Europe.Northern Europe|783|classification.ores.drafttopic/Culture.Media.Television|552","Q20687601","nm5030319",NA,NA,"nm4339195",NA
"Frank Robinson","classification.ores.articletopic/Culture.Biography.Biography*|658|classification.ores.articletopic/Culture.Sports|982|classification.ores.articletopic/Geography.Regions.Americas.North_America|793|classification.ores.drafttopic/Geography.Regions.Americas.North America|595|classification.ores.drafttopic/Culture.Sports|998|classification.ores.drafttopic/Culture.Biography.Biography*|876","Q1317158","nm0732629","Frank Robinson","match",NA,NA
"Rozonda Thomas","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Media.Music|538|classification.ores.articletopic/Culture.Biography.Biography*|500|classification.ores.drafttopic/Culture.Biography.Biography*|912|classification.ores.drafttopic/Culture.Media.Media*|908|recommendation.image_section/exists|1","Q438366","nm0859475",NA,NA,"nm0157612",NA
"Gerard Butler filmography","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Biography.Biography*|507|classification.ores.drafttopic/Culture.Media.Films|968|classification.ores.drafttopic/Culture.Media.Media*|971","Q17086054","nm0124930","Gerard Butler","not exact match",NA,NA
"Randhir Kapoor","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|998|classification.ores.articletopic/Geography.Regions.Asia.Asia*|995|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Media.Films|967|classification.ores.articletopic/Culture.Biography.Biography*|685|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|997|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Culture.Media.Media*|623|recommendation.image_section/exists|1","Q2700318","nm0438498",NA,NA,"nm0196380",NA
"Remy Ma","classification.ores.articletopic/Culture.Biography.Biography*|938|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Media.Music|899|classification.ores.articletopic/Culture.Biography.Women|731|classification.ores.drafttopic/Culture.Biography.Biography*|693|classification.ores.drafttopic/Culture.Media.Media*|957|classification.ores.drafttopic/Culture.Media.Music|530","Q275437","nm0457862","Barry Kivel","not exact match","nm1922302",NA
"Martyn Ford (bodybuilder)","classification.ores.articletopic/Culture.Biography.Biography*|912|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Media.Media*|880|classification.ores.drafttopic/Culture.Media.Media*|557|classification.ores.drafttopic/Culture.Biography.Biography*|743","Q65589666","nm7455038","Martyn Ford","not exact match",NA,NA
"Pete Townshend","classification.ores.articletopic/Culture.Biography.Biography*|569|classification.ores.articletopic/Culture.Media.Music|943|classification.ores.articletopic/Culture.Media.Media*|946|classification.ores.drafttopic/Culture.Media.Media*|877|classification.ores.drafttopic/Culture.Media.Music|533|classification.ores.drafttopic/Culture.Biography.Biography*|699|recommendation.image_section/exists|1","Q26933","nm0870228",NA,NA,"nm0870175",NA
"Kareena Kapoor Khan filmography","classification.ores.articletopic/Culture.Biography.Biography*|808|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|982|classification.ores.articletopic/Culture.Media.Films|969|classification.ores.drafttopic/Culture.Biography.Biography*|685|classification.ores.drafttopic/Culture.Media.Media*|636|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|843|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|668","Q18126582","nm0004626","Kareena Kapoor","not exact match",NA,NA
"Ashanti (singer)","classification.ores.articletopic/Culture.Biography.Biography*|808|classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Women|515|classification.ores.articletopic/Culture.Media.Music|909|classification.ores.drafttopic/Culture.Media.Music|814|classification.ores.drafttopic/Culture.Media.Media*|730|classification.ores.drafttopic/Culture.Biography.Biography*|946|recommendation.image_section/exists|1","Q161877","nm1215338",NA,NA,"nm0038680",NA
"Jim Carrey filmography","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Biography.Biography*|685|classification.ores.articletopic/Geography.Regions.Americas.North_America|672|classification.ores.drafttopic/Culture.Media.Television|559|classification.ores.drafttopic/Culture.Media.Films|981|classification.ores.drafttopic/Culture.Media.Media*|979","Q12728283","nm0000120","Jim Carrey","not exact match",NA,NA
"Anne of Green Gables","classification.ores.articletopic/Culture.Literature|644|classification.ores.articletopic/Culture.Biography.Biography*|538|classification.ores.articletopic/Culture.Media.Media*|890|classification.ores.drafttopic/Culture.Media.Media*|899|classification.ores.drafttopic/Culture.Media.Books|546|classification.ores.drafttopic/Culture.Literature|921","Q565911","nm0850558","Toby Tarnow","not exact match",NA,NA
"Hilary Farr","classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Culture.Biography.Women|523|classification.ores.drafttopic/Culture.Biography.Women|788|classification.ores.drafttopic/Culture.Biography.Biography*|964|classification.ores.drafttopic/Geography.Regions.Americas.North America|514","Q3785605","nm4174488",NA,NA,"nm0479640",NA
"Kenneth Branagh filmography","classification.ores.articletopic/Culture.Performing_arts|622|classification.ores.articletopic/Culture.Media.Films|874|classification.ores.articletopic/Culture.Biography.Biography*|712|classification.ores.articletopic/Culture.Media.Media*|907|classification.ores.drafttopic/Culture.Media.Media*|980|classification.ores.drafttopic/Culture.Media.Films|987","Q17085929","nm0000110","Kenneth Branagh","not exact match",NA,NA
"Diana Nyad","classification.ores.articletopic/Culture.Biography.Biography*|672|classification.ores.drafttopic/Geography.Regions.Americas.North America|530|classification.ores.drafttopic/Culture.Biography.Women|641|classification.ores.drafttopic/Geography.Regions.Americas.Central America|633|classification.ores.drafttopic/Culture.Biography.Biography*|975|recommendation.image_section/exists|1","Q5271254","nm0638445","Diana Nyad","match",NA,NA
