"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Tore Cervin","classification.ores.articletopic/Geography.Regions.Europe.Europe*|998|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|1000|classification.ores.articletopic/Culture.Sports|998|classification.ores.articletopic/Culture.Biography.Biography*|998","Q2443827","nm1024091","Tore Cervin","match",NA,NA
"Amos Lee","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Biography.Biography*|764|classification.ores.articletopic/Culture.Media.Music|993","Q474280","nm1821225","Amos Lee","match",NA,NA
"Clarence Nash","classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Geography.Regions.Americas.North America|760|classification.ores.articletopic/Culture.Biography.Biography*|568","Q372838","nm0173418",NA,NA,"nm0621699",NA
"Pinto Colvig","classification.ores.articletopic/Culture.Biography.Biography*|935","Q945591","nm0173418",NA,NA,"nm0173416",NA
"Lasse Carlsson","classification.ores.articletopic/Geography.Regions.Europe.Europe*|899|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|952|classification.ores.articletopic/Culture.Biography.Biography*|921","Q16632848","nm2077569","Lasse Carlsson","match",NA,NA
"Samuel E. Wright","classification.ores.articletopic/Culture.Biography.Biography*|796|classification.ores.articletopic/Culture.Media.Media*|958","Q926362","nm0942789",NA,NA,"nm0942787",NA
"Kate Dickie","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Films|951","Q212351","nm225483",NA,NA,"nm0225483",NA
"Jean Stapleton","classification.ores.articletopic/Geography.Regions.Americas.North_America|538|classification.ores.articletopic/Culture.Media.Films|884|classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Culture.Media.Media*|936","Q271856","nm00822958",NA,NA,"nm0822958",NA
"Miguel Ángel Silvestre","classification.ores.articletopic/Culture.Biography.Biography*|799","Q3109431","nm775614",NA,NA,"nm1775614",NA
"Jonatan Bökman","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Media*|651|classification.ores.articletopic/Geography.Regions.Europe.Europe*|600|classification.ores.articletopic/Culture.Media.Films|538","Q106394036","nm4454384","Jonatan Bökman","match",NA,NA
"Cyril Cusack","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Geography.Regions.Europe.Europe*|822|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|822|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Culture.Biography.Biography*|975","Q1148591","nm0193645",NA,NA,"nm0159258",NA
"Harry Warren","classification.ores.articletopic/Culture.Biography.Biography*|879|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Geography.Regions.Americas.North America|528|classification.ores.articletopic/Culture.Media.Music|981","Q938810","nm912851",NA,NA,"nm0912851",NA
"Elyse Knox","classification.ores.articletopic/Culture.Biography.Biography*|817|classification.ores.articletopic/Culture.Media.Media*|607|classification.ores.articletopic/Geography.Regions.Americas.North_America|890","Q457657","nm461618",NA,NA,"nm0461618",NA
"Johnny Söderberg","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Geography.Regions.Europe.Europe*|754|classification.ores.articletopic/Culture.Performing_arts|665|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|737","Q6201587","nm0845466","Johnny Söderberg","match",NA,NA
"Alia Shawkat","classification.ores.articletopic/Culture.Media.Entertainment|430|classification.ores.articletopic/Culture.Biography.Biography*|890|classification.ores.articletopic/Culture.Biography.Women|690|classification.ores.articletopic/Culture.Media.Media*|860","Q466051","nm790057",NA,NA,"nm0790057",NA
"Richard Patrick","classification.ores.articletopic/Geography.Regions.Americas.North America|642|classification.ores.articletopic/Culture.Biography.Biography*|924|classification.ores.articletopic/Culture.Media.Music|965|classification.ores.articletopic/Culture.Media.Media*|918","Q715404","nm2478331","Army of Anyone","not exact match","nm0665912",NA
"Will Jimeno","classification.ores.articletopic/Culture.Biography.Biography*|924","Q3568292","nm2223804","William Jimeno","not exact match",NA,NA
"Corey Burton","classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Biography.Biography*|536|classification.ores.articletopic/Culture.Media.Media*|970","Q965261","nm123553",NA,NA,"nm0123553",NA
"Jonathan Winters","classification.ores.articletopic/Culture.Biography.Biography*|923|classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Geography.Regions.Americas.North America|818|classification.ores.articletopic/Culture.Media.Entertainment|581","Q4538","nm5565",NA,NA,"nm0005565",NA
"Biff Henderson","classification.ores.articletopic/Culture.Media.Radio|346|classification.ores.articletopic/Culture.Media.Media*|689|classification.ores.articletopic/Culture.Biography.Biography*|953","Q4566780","nm376345",NA,NA,"nm0376345",NA
"Brigitte Helm","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Media.Films|964|classification.ores.articletopic/Geography.Regions.Europe.Europe*|629|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|637|recommendation.image/exists|1","Q76813","nm0002311","Montagu Love","not exact match","nm0375609",NA
"Randy Spears","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Biography.Biography*|788|classification.ores.articletopic/Culture.Media.Films|987","Q430077","nm0817381",NA,NA,"nm0665856",NA
"Kevin Zegers","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Films|930|classification.ores.articletopic/Culture.Biography.Biography*|992","Q311517","nm954225",NA,NA,"nm0954225",NA
"Günes Karabuda","classification.ores.articletopic/Geography.Regions.Europe.Europe*|577|classification.ores.articletopic/Culture.Media.Media*|554|classification.ores.articletopic/Culture.Biography.Biography*|523","Q42393846","nm0438701","Günes Karabuda","match",NA,NA
"Julia Lemigova","classification.ores.articletopic/Culture.Visual arts.Visual arts*|844|classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|574|classification.ores.articletopic/History and Society.Society|712|classification.ores.articletopic/Culture.Biography.Women|800|classification.ores.articletopic/Culture.Biography.Biography*|973|classification.ores.articletopic/Culture.Visual arts.Fashion|802|classification.ores.articletopic/Geography.Regions.Asia.Asia*|627","Q3189052","nm9451232","Julia Lemigova","match",NA,NA
"Robert Buckley","classification.ores.articletopic/Geography.Regions.Americas.North America|567|classification.ores.articletopic/Culture.Biography.Biography*|856|classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Culture.Media.Television|624","Q554065","nm2159347",NA,NA,"nm0118682",NA
"Stefan Baron","classification.ores.articletopic/Geography.Regions.Europe.Europe*|1000|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|1000|classification.ores.articletopic/Culture.Biography.Biography*|938","Q16498270","nm0056315","Stefan Baron","match",NA,NA
"Steven Blum","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|874|classification.ores.articletopic/Culture.Internet_culture|870|classification.ores.articletopic/Culture.Media.Video_games|912|classification.ores.articletopic/Culture.Literature|843|classification.ores.articletopic/Culture.Biography.Biography*|705|classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|812","Q952156","nm89710",NA,NA,"nm0089707",NA
"Stephanie Swift","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Biography.Women|713|classification.ores.articletopic/Culture.Biography.Biography*|895|recommendation.link/exists|1","Q268131","nm0842629",NA,NA,"nm0164286",NA
"Peter Jacobson","classification.ores.articletopic/Culture.Biography.Biography*|629|classification.ores.articletopic/Culture.Media.Media*|794|classification.ores.articletopic/Geography.Regions.Americas.North America|716|classification.ores.articletopic/Culture.Media.Television|712","Q313516","nm414907",NA,NA,"nm0414772",NA
"Jesse Hughes","classification.ores.articletopic/Culture.Media.Music|932|classification.ores.articletopic/Culture.Biography.Biography*|761|classification.ores.articletopic/Culture.Media.Media*|979","Q555387","nm2375580","Jesse Hughes","match",NA,NA
"Marvin Hamlisch","classification.ores.articletopic/Culture.Media.Music|947|classification.ores.articletopic/Culture.Biography.Biography*|799|classification.ores.articletopic/Culture.Media.Media*|836","Q337206","nm6121",NA,NA,"nm0006121",NA
"Robert Morley","classification.ores.articletopic/Culture.Biography.Biography*|727|classification.ores.articletopic/Culture.Media.Media*|708","Q965379","nm605923",NA,NA,"nm0605923",NA
"Ana Gasteyer","classification.ores.articletopic/Culture.Biography.Women|853|classification.ores.articletopic/Culture.Biography.Biography*|975|classification.ores.articletopic/Geography.Regions.Americas.North America|716|classification.ores.articletopic/Culture.Media.Media*|827","Q2844979","nm00309430",NA,NA,"nm0309430",NA
"Eddie Carroll","classification.ores.articletopic/Geography.Regions.Americas.North_America|835|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|914","Q3047259","nm0140806",NA,NA,"nm0140805",NA
"Stephen Colletti","classification.ores.articletopic/Culture.Media.Media*|867|classification.ores.articletopic/Culture.Media.Television|859|classification.ores.articletopic/Culture.Biography.Biography*|861","Q331543","nm2071726",NA,NA,"nm1739873",NA
"Britt Olofsson","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|941|classification.ores.articletopic/Culture.Media.Media*|712|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Films|554|classification.ores.articletopic/Geography.Regions.Europe.Europe*|917","Q4970990","nm0647508","Britt Olofsson","match","nm0647509",NA
"Jane Elliott","classification.ores.articletopic/Culture.Biography.Biography*|916|classification.ores.articletopic/STEM.STEM*|680|classification.ores.articletopic/Culture.Biography.Women|879|classification.ores.articletopic/History and Society.History|289|classification.ores.articletopic/STEM.Medicine & Health|864|classification.ores.articletopic/STEM.Biology|81","Q6152188","nm254486",NA,NA,"nm0254486",NA
"Helene Lindholm","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|1000|classification.ores.articletopic/Geography.Regions.Europe.Europe*|999|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/Culture.Media.Films|959|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Biography.Women|731","Q73984683","nm1050143","Helene Lindholm","match",NA,NA
"Xanana Gusmão","classification.ores.articletopic/Geography.Regions.Oceania|767|classification.ores.articletopic/Geography.Regions.Asia.Asia*|980|classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Geography.Regions.Asia.Southeast Asia|984","Q11509","nm0348904","Xanana Gusmão","match",NA,NA
"Karl-Axel Björnberg","classification.ores.articletopic/Geography.Regions.Europe.Europe*|987|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|999","Q18243228","nm5814718","Karl-Axel Björnberg","match",NA,NA
"Joël Dicker","classification.ores.articletopic/Geography.Regions.Europe.Europe*|887|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|658","Q3187395","nm5350434","Joël Dicker","match",NA,NA
"Sven Bergvall","classification.ores.articletopic/Culture.Media.Films|410|classification.ores.articletopic/Geography.Regions.Europe.Europe*|959|classification.ores.articletopic/Culture.Biography.Biography*|769|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|896","Q5573651","nm0075146","Anna Bergvall","not exact match","nm0075153",NA
"Avlidna 2014","classification.ores.articletopic/Culture.Biography.Biography*|777","Q15431881","nm0738196","Tom Rolf","not exact match",NA,NA
"Wolf Kahler","classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Culture.Media.Media*|714|classification.ores.articletopic/Geography.Regions.Europe.Europe*|722|classification.ores.articletopic/Culture.Media.Films|529","Q67469","nm434759",NA,NA,"nm0434759",NA
"Solbjørg Højfeldt","classification.ores.articletopic/Culture.Biography.Biography*|973|classification.ores.articletopic/Culture.Media.Films|917|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|658|classification.ores.articletopic/Geography.Regions.Europe.Europe*|531|classification.ores.articletopic/Culture.Media.Media*|826","Q4955475","nm406056",NA,NA,"nm0406056",NA
"Jay Thomas","classification.ores.articletopic/Culture.Media.Television|850|classification.ores.articletopic/Culture.Biography.Biography*|749|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Geography.Regions.Americas.North America|803|classification.ores.articletopic/Culture.Media.Radio|673","Q1684369","nm858988",NA,NA,"nm0858988",NA
"Takehiko Inoue","classification.ores.articletopic/Culture.Literature|997|classification.ores.articletopic/Culture.Visual arts.Visual arts*|994|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|996|classification.ores.articletopic/Culture.Biography.Biography*|486","Q459911","nm2547182","Takehiko Inoue","match",NA,NA
"Karin Holmberg","classification.ores.articletopic/Culture.Biography.Biography*|965|classification.ores.articletopic/Geography.Regions.Europe.Europe*|679|classification.ores.articletopic/Culture.Media.Media*|672|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|515","Q96251600","nm0391682","Karin Holmberg","match",NA,NA
"Dave Kushner","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Culture.Media.Music|954","Q725765","nm1396919","Dave Kushner","match",NA,NA
"Oleg Jankovskij","classification.ores.articletopic/History_and_Society.Military_and_warfare|692|classification.ores.articletopic/Geography.Regions.Europe.Europe*|930|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|945|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Geography.Regions.Asia.Asia*|936|classification.ores.articletopic/Geography.Regions.Asia.North_Asia|939|classification.ores.articletopic/Culture.Media.Media*|718","Q314067","nm0246150","Armen Dzhigarkhanyan","not exact match","nm0946160",NA
"Will Sasso","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Biography*|841|classification.ores.articletopic/Culture.Media.Television|957|classification.ores.articletopic/Geography.Regions.Americas.North America|636","Q310322","nm766005",NA,NA,"nm0766005",NA
"Nica Noelle","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Biography.Biography*|842|classification.ores.articletopic/History and Society.Society|574","Q826563","nm3641175",NA,NA,"nm3563218",NA
"Demián Bichir","classification.ores.articletopic/Culture.Media.Media*|856|classification.ores.articletopic/Geography.Regions.Americas.North America|676|classification.ores.articletopic/Culture.Biography.Biography*|706","Q449940","nm65007",NA,NA,"nm0065007",NA
"Gloria DeHaven","classification.ores.articletopic/Culture.Media.Media*|888|classification.ores.articletopic/Culture.Biography.Women|869|classification.ores.articletopic/Culture.Biography.Biography*|975|classification.ores.articletopic/Geography.Regions.Americas.North America|647","Q447891","nm2038",NA,NA,"nm0002038",NA
"Bibi Lindkvist","classification.ores.articletopic/Geography.Regions.Europe.Europe*|926|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|959|classification.ores.articletopic/Culture.Media.Films|877|classification.ores.articletopic/Culture.Media.Media*|718","Q4962844","nm0804561",NA,NA,"nm0512126",NA
"David Suzuki","classification.ores.articletopic/Geography.Regions.Americas.North America|645|classification.ores.articletopic/Culture.Biography.Biography*|880|classification.ores.articletopic/History and Society.Business and economics|423|classification.ores.articletopic/History and Society.Society|384|classification.ores.articletopic/STEM.STEM*|744|classification.ores.articletopic/Culture.Sports|60","Q354534","nm840559",NA,NA,"nm0840559",NA
"Lasse Haglund","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|998|classification.ores.articletopic/Geography.Regions.Europe.Europe*|995|classification.ores.articletopic/Culture.Biography.Biography*|658","Q51757010","nm0353753","Lasse Haglund","match",NA,NA
"Karl Aagaard Østvig","classification.ores.articletopic/Culture.Performing arts|998|classification.ores.articletopic/Culture.Biography.Biography*|959|classification.ores.articletopic/Culture.Media.Music|998|classification.ores.articletopic/Culture.Media.Media*|968","Q1730190","nm0007329","Karl Aagaard Østvig Jr.","not exact match",NA,NA
"Encino, Kalifornien","classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Culture.Media.Films|851|classification.ores.articletopic/Geography.Regions.Americas.North_America|665|classification.ores.articletopic/Culture.Media.Media*|904","Q1190590","nm0658250","Gregg Palmer","not exact match",NA,NA
"Paul Winfield","classification.ores.articletopic/Culture.Biography.Biography*|936|classification.ores.articletopic/Culture.Media.Media*|860|classification.ores.articletopic/Geography.Regions.Americas.North America|702|classification.ores.articletopic/Culture.Media.Television|767","Q344576","nm093490",NA,NA,"nm0934902",NA
"Aron Levander","classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Culture.Media.Films|787|classification.ores.articletopic/Culture.Biography.Biography*|724|classification.ores.articletopic/Geography.Regions.Europe.Europe*|718","Q65769410","nm6240087","Aron Levander","match",NA,NA
"Dyanne Thorne","classification.ores.articletopic/Geography.Regions.Americas.North America|611|classification.ores.articletopic/Culture.Biography.Women|872|classification.ores.articletopic/Culture.Biography.Biography*|992","Q267283","nm0861376",NA,NA,"nm0246814",NA
"Ona Zee","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Biography.Women|809|classification.ores.articletopic/STEM.Biology|124|classification.ores.articletopic/History and Society.Society|340|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/Culture.Media.Media*|993","Q436636","nm064850",NA,NA,"nm0648508",NA
"Josh White","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Music|995","Q956275","nm64751",NA,NA,"nm0925024",NA
"Tom McGrath","classification.ores.articletopic/Culture.Biography.Biography*|753","Q74227","nm569891",NA,NA,"nm0569891",NA
"Jeff Schroeder","classification.ores.articletopic/Culture.Media.Music|915|classification.ores.articletopic/Culture.Media.Media*|819|classification.ores.articletopic/Culture.Biography.Biography*|992","Q2744297","nm9988504","Jeff Schroeder","match",NA,NA
"Jason O'Mara","classification.ores.articletopic/Culture.Media.Media*|767|classification.ores.articletopic/Culture.Biography.Biography*|606","Q127113","nm641816",NA,NA,"nm0641816",NA
"George Baker Selection","classification.ores.articletopic/Culture.Media.Music|987|classification.ores.articletopic/Culture.Biography.Biography*|519|classification.ores.articletopic/Culture.Media.Media*|967","Q2165220","nm1836259","George Baker Selection","match",NA,NA
"La Jana","classification.ores.articletopic/Geography.Regions.Europe.Europe*|976|classification.ores.articletopic/Culture.Biography.Women|978|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|966|classification.ores.articletopic/History and Society.History|725","Q24078","nm156032",NA,NA,"nm0478656",NA
"Johnston McCulley","classification.ores.articletopic/Culture.Literature|983|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Culture.Media.Books|860|classification.ores.articletopic/Culture.Biography.Biography*|595|recommendation.image/exists|1","Q552372","nm0567118",NA,NA,"nm0191547",NA
"Jean de Brunhoff","classification.ores.articletopic/Culture.Biography.Biography*|915|classification.ores.articletopic/Geography.Regions.Europe.Europe*|635|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|807","Q636357","nm0116252","Laurent de Brunhoff","not exact match","nm0116251",NA
"Claude Lanzmann","classification.ores.articletopic/History and Society.History|172|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|950|classification.ores.articletopic/Geography.Regions.Europe.Europe*|925|classification.ores.articletopic/Culture.Biography.Biography*|976","Q551512","nm487351",NA,NA,"nm0487351",NA
"Sigtryggur Baldursson","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|648|classification.ores.articletopic/Culture.Media.Music|247|classification.ores.articletopic/Culture.Biography.Biography*|964|classification.ores.articletopic/Geography.Regions.Europe.Europe*|628","Q3481422","nm1924217","Sigtryggur Baldursson","match",NA,NA
"Betty Buckley","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/History and Society.History|233|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Biography.Women|854|classification.ores.articletopic/Culture.Media.Music|888|classification.ores.articletopic/Culture.Performing arts|990|classification.ores.articletopic/Geography.Regions.Americas.North America|538|recommendation.link/exists|1","Q271782","nm73755",NA,NA,"nm0000990",NA
"Johan Santana","classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Sports|998","Q919620","nm1993101","Johan Santana","match",NA,NA
"Roy Head","classification.ores.articletopic/Geography.Regions.Americas.North America|693|classification.ores.articletopic/Culture.Media.Media*|908|classification.ores.articletopic/Culture.Media.Music|951|classification.ores.articletopic/Culture.Biography.Biography*|908","Q7372921","nm2797204","Roy Head","match",NA,NA
"Ali Al-Saqr","classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|992|classification.ores.articletopic/Culture.Media.Media*|939|classification.ores.articletopic/Culture.Media.Films|914|classification.ores.articletopic/Geography.Regions.Europe.Europe*|896","Q108572339","nm6013166","Ali Al-Saqr","match",NA,NA
"Aviva Wrede","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|988|classification.ores.articletopic/Culture.Media.Media*|981","Q120531444","nm7975261","Aviva Wrede","match",NA,NA
"Teo Dellback","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/History_and_Society.History|867","Q121693417","nm10207056","Teo Dellback","match",NA,NA
"Gabriel Mann","classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Culture.Media.Television|669|classification.ores.articletopic/Culture.Media.Media*|836","Q973456","nm542759",NA,NA,"nm0542759",NA
"Jason London","classification.ores.articletopic/Culture.Media.Media*|872|classification.ores.articletopic/Culture.Biography.Biography*|775|classification.ores.articletopic/Culture.Media.Television|957","Q1376690","nm0518718","Jeremy London","not exact match","nm0518715",NA
"Bill Paterson","classification.ores.articletopic/Culture.Biography.Biography*|946|classification.ores.articletopic/Culture.Media.Media*|897|classification.ores.articletopic/History and Society.Business and economics|980|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|764|classification.ores.articletopic/Culture.Media.Television|656","Q862358","nm665473",NA,NA,"nm0665473",NA
"Aldo Ray","classification.ores.articletopic/Geography.Regions.Americas.North America|761|classification.ores.articletopic/Culture.Biography.Biography*|913|classification.ores.articletopic/Culture.Media.Media*|847","Q714010","nm712731",NA,NA,"nm0712731",NA
"Adam Campbell","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Biography.Biography*|691|classification.ores.articletopic/Culture.Media.Television|816|classification.ores.articletopic/Culture.Media.Entertainment|403","Q348952","nm1623511",NA,NA,"nm0968405",NA
"Shire Raghe","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|986|classification.ores.articletopic/Culture.Biography.Women|817|classification.ores.articletopic/Geography.Regions.Europe.Europe*|976|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/History_and_Society.Education|622","Q6320739","nm4740444","Shire Raghe","match",NA,NA
"Uwe Ochsenknecht","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|817|classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Geography.Regions.Europe.Europe*|793|classification.ores.articletopic/Culture.Media.Media*|907|classification.ores.articletopic/Culture.Biography.Biography*|980","Q186692","nm93786",NA,NA,"nm0643805",NA
"Peter Zell","classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|976|classification.ores.articletopic/Geography.Regions.Europe.Europe*|896|classification.ores.articletopic/Culture.Media.Media*|884|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|870|classification.ores.articletopic/Culture.Performing_arts|585","Q6251719","nm6021746","Peter Zell","match",NA,NA
"Al Roker","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Culture.Biography.Women|803|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|679","Q3240869","nm737963",NA,NA,"nm0737963",NA
"Jorge Valdano","classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Sports|969|recommendation.image_section/exists|1","Q298305","nm1422783","Jorge Valdano","match",NA,NA
"Shawna Leneé","classification.ores.articletopic/Culture.Media.Films|980|classification.ores.articletopic/Culture.Biography.Women|812|classification.ores.articletopic/Culture.Biography.Biography*|980|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/History and Society.History|152","Q260746","nm2356260",NA,NA,"nm2127701",NA
"Adam Svanell","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|996|classification.ores.articletopic/Geography.Regions.Europe.Europe*|985|classification.ores.articletopic/Culture.Biography.Biography*|877","Q6197410","nm4111246","Adam Svanell","match",NA,NA
"Chris Miller","classification.ores.articletopic/Culture.Media.Films|612|classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Culture.Biography.Biography*|662","Q283700","nm3735491",NA,NA,"nm1844237",NA
"Ksenia Rappoport","classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|691|classification.ores.articletopic/History and Society.History|187|classification.ores.articletopic/Culture.Biography.Biography*|986|classification.ores.articletopic/Culture.Biography.Women|910|classification.ores.articletopic/History and Society.Society|884|classification.ores.articletopic/Geography.Regions.Europe.Europe*|642","Q167243","nm710938",NA,NA,"nm0710938",NA
"Anders Back","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|921|classification.ores.articletopic/Geography.Regions.Europe.Europe*|917|classification.ores.articletopic/Culture.Media.Films|749|classification.ores.articletopic/Culture.Media.Media*|658","Q102700931","nm4781595","Anders Back","match",NA,NA
"Arianne Zucker","classification.ores.articletopic/Culture.Biography.Women|907|classification.ores.articletopic/Culture.Media.Entertainment|578|classification.ores.articletopic/Culture.Media.Media*|862|classification.ores.articletopic/Culture.Biography.Biography*|986","Q2184401","nm958520",NA,NA,"nm0958520",NA
"Adolph Zukor","classification.ores.articletopic/Culture.Biography.Biography*|797|classification.ores.articletopic/Geography.Regions.Americas.North America|846","Q361208","nm958532",NA,NA,"nm0958532",NA
"George M. Cohan","classification.ores.articletopic/Culture.Biography.Biography*|987|classification.ores.articletopic/Culture.Media.Music|655|classification.ores.articletopic/Culture.Performing arts|993|classification.ores.articletopic/Geography.Regions.Americas.North America|888","Q563017","nm169125",NA,NA,"nm0169125",NA
"Phil Davis (skådespelare)","classification.ores.articletopic/Culture.Media.Films|379|classification.ores.articletopic/Culture.Media.Media*|883|classification.ores.articletopic/Culture.Biography.Biography*|741","Q915916","nm0205290",NA,NA,"nm0205289",NA
"Judith Malina","classification.ores.articletopic/Culture.Biography.Women|906|classification.ores.articletopic/History and Society.History|871|classification.ores.articletopic/History and Society.Society|332|classification.ores.articletopic/Culture.Biography.Biography*|971","Q213844","nm0748973","Maya Rudolph","not exact match","nm0539652",NA
