"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Βενσάν Κασέλ","classification.ores.articletopic/Geography.Regions.Europe.Europe*|793|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|777|classification.ores.articletopic/Culture.Media.Films|718|classification.ores.articletopic/Culture.Biography.Biography*|991","Q193504","nm0001993","Vincent Cassel","not exact match",NA,NA
"Ρίτσαρντ Χάρις","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|615|classification.ores.articletopic/Culture.Media.Media*|906|classification.ores.articletopic/Culture.Media.Films|681|classification.ores.articletopic/Culture.Biography.Biography*|784|classification.ores.articletopic/Geography.Regions.Europe.Europe*|675","Q106775","nm1321",NA,NA,NA,NA
"Άρνολντ Σβαρτσενέγκερ","classification.ores.articletopic/Culture.Media.Films|644|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|782","Q2685","nm0000216","Arnold Schwarzenegger","not exact match",NA,NA
"Αντζελίνα Τζολί","classification.ores.articletopic/Culture.Media.Films|411|classification.ores.articletopic/Culture.Literature|808|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/History and Society.History|412|classification.ores.articletopic/History and Society.Society|572|classification.ores.articletopic/Culture.Media.Media*|726|recommendation.image_section/exists|1","Q13909","nm0001401","Angelina Jolie","not exact match",NA,NA
"Θανάσης Βέγγος","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|855|classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Geography.Regions.Europe.Europe*|874|classification.ores.articletopic/Culture.Media.Films|705","Q927733","nm0893099","Thanasis Vengos","not exact match",NA,NA
"Λεονάρντο Ντι Κάπριο","classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Americas.North_America|554","Q38111","nm0000138","Leonardo DiCaprio","not exact match",NA,NA
"Γιάννης Πλούταρχος","classification.ores.articletopic/Culture.Media.Music|978|classification.ores.articletopic/Geography.Regions.Europe.Europe*|945|classification.ores.articletopic/Culture.Biography.Biography*|724|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|978|classification.ores.articletopic/Culture.Media.Media*|924","Q2629048","nm7343815","Giannis Ploutarhos","not exact match",NA,NA
"Σπύρος Παπαδόπουλος","classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Media.Media*|787","Q16328895","nm0660196","Spiros Papadopoulos","not exact match",NA,NA
"Βάνα Ραμπότα","classification.ores.articletopic/Geography.Regions.Europe.Europe*|855|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|831|classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Culture.Biography.Biography*|637|classification.ores.articletopic/Culture.Media.Films|718","Q65963727","nm1110621","Vana Rambota","not exact match",NA,NA
"Ντόναλντ Τραμπ","classification.ores.articletopic/History_and_Society.Politics_and_government|507|classification.ores.articletopic/Geography.Regions.Americas.North_America|959|classification.ores.articletopic/Culture.Media.Television|793|classification.ores.articletopic/Culture.Media.Entertainment|554|classification.ores.articletopic/Culture.Biography.Biography*|973|classification.ores.articletopic/Culture.Media.Media*|847|recommendation.link/exists|1","Q22686","nm0874339","Donald Trump","not exact match",NA,NA
"Μπλέικ Λάιβλι","classification.ores.articletopic/Culture.Media.Media*|775|classification.ores.articletopic/Culture.Biography.Biography*|913|classification.ores.articletopic/History and Society.Society|420","Q162959","nm0515116","Blake Lively","not exact match",NA,NA
"Κιάνου Ριβς","classification.ores.articletopic/Geography.Regions.Americas.North_America|826|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Music|679|classification.ores.articletopic/Culture.Media.Films|692|classification.ores.articletopic/Culture.Media.Media*|936","Q43416","nm0000206","Keanu Reeves","not exact match",NA,NA
"Έμα Γουάτσον","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Biography.Women|826|classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538|classification.ores.articletopic/Culture.Media.Books|692|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|607|classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Culture.Literature|607|recommendation.image_section/exists|1","Q39476","nm0914612","Emma Watson","not exact match",NA,NA
"Ρένα Βλαχοπούλου","classification.ores.articletopic/Geography.Regions.Europe.Europe*|899|classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Culture.Media.Media*|760|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|959","Q3456199","nm0900568","Rena Vlahopoulou","not exact match",NA,NA
